Date,HSI
8/4/2009,21874.18945
9/4/2009,22532.90039
10/4/2009,22527.48047
13/4/2009,23134.55078
14/4/2009,23087.7207
15/4/2009,22740.71094
16/4/2009,22687.21094
17/4/2009,22258
20/4/2009,22690.59961
21/4/2009,22731.09961
22/4/2009,22862.59961
23/4/2009,22514.91992
24/4/2009,21949.75
27/4/2009,null
28/4/2009,22104.19922
29/4/2009,21885.21094
30/4/2009,21859.33984
1/5/2009,21640.89063
4/5/2009,21293.32031
5/5/2009,21392.71094
6/5/2009,21160.58008
7/5/2009,20930.66992
8/5/2009,20484.36914
11/5/2009,20931.25977
12/5/2009,20392.06055
13/5/2009,20392.06055
14/5/2009,21104.78906
15/5/2009,21056.66016
18/5/2009,21464.7207
19/5/2009,20972.28906
20/5/2009,21261.89063
21/5/2009,20906.31055
22/5/2009,21042.46094
25/5/2009,20585.06055
26/5/2009,20389.48047
27/5/2009,19933.2793
28/5/2009,20794.26953
29/5/2009,20491.10938
1/6/2009,19999.7793
2/6/2009,19388.7207
3/6/2009,19352.90039
4/6/2009,18300.60938
5/6/2009,17637.18945
8/6/2009,17632.46094
9/6/2009,19327.73047
10/6/2009,19632.19922
11/6/2009,18872.84961
12/6/2009,18961.99023
15/6/2009,18934.42969
16/6/2009,18682.08984
17/6/2009,17880.67969
18/6/2009,18016.21094
19/6/2009,18211.10938
22/6/2009,17682.40039
23/6/2009,16803.75977
24/6/2009,15431.73047
25/6/2009,15943.24023
26/6/2009,14796.87012
29/6/2009,16312.16016
30/6/2009,16832.88086
1/7/2009,15998.29981
2/7/2009,15230.51953
3/7/2009,14554.20996
6/7/2009,15323.00977
7/7/2009,15041.16992
8/7/2009,14266.59961
9/7/2009,13760.49023
10/7/2009,12618.37988
13/7/2009,11015.83984
14/7/2009,12596.29004
15/7/2009,12702.07031
16/7/2009,14329.84961
17/7/2009,13968.66992
20/7/2009,14344.37012
21/7/2009,14384.33984
22/7/2009,14840.16016
23/7/2009,13790.04004
24/7/2009,14243.42969
27/7/2009,14744.62988
28/7/2009,14040.90039
29/7/2009,13939.08984
30/7/2009,13221.34961
31/7/2009,13542.66016
3/8/2009,13529.53027
4/8/2009,12915.88965
5/8/2009,12815.79981
6/8/2009,12298.55957
7/8/2009,12659.2002
10/8/2009,12457.94043
11/8/2009,12878.59961
12/8/2009,13369.4502
13/8/2009,13552.05957
14/8/2009,13888.24023
17/8/2009,14108.83984
18/8/2009,13405.84961
19/8/2009,13588.66016
20/8/2009,13509.78027
21/8/2009,13846.08984
24/8/2009,15044.87012
25/8/2009,14753.21973
26/8/2009,15577.74023
27/8/2009,15613.90039
28/8/2009,14758.38965
31/8/2009,15046.9502
1/9/2009,15130.20996
2/9/2009,15460.51953
3/9/2009,15497.80957
4/9/2009,15127.50977
7/9/2009,14622.38965
8/9/2009,14220.79004
9/9/2009,14184.13965
10/9/2009,14328.48047
11/9/2009,14235.5
14/9/2009,14387.48047
15/9/2009,15042.80957
16/9/2009,15563.30957
17/9/2009,15509.50977
18/9/2009,14987.45996
21/9/2009,14415.91016
22/9/2009,14377.44043
23/9/2009,13971
24/9/2009,13668.04981
25/9/2009,13704.61035
28/9/2009,13242.95996
29/9/2009,13255.50977
30/9/2009,13339.99023
1/10/2009,12959.76953
2/10/2009,12583.62988
5/10/2009,12657.99023
6/10/2009,12578.59961
7/10/2009,13154.42969
8/10/2009,13278.20996
9/10/2009,12861.49023
12/10/2009,12776.88965
13/10/2009,13063.88965
14/10/2009,13178.90039
15/10/2009,13655.04004
16/10/2009,13769.05957
19/10/2009,13880.63965
20/10/2009,13539.20996
21/10/2009,13228.29981
22/10/2009,13554.66992
23/10/2009,13455.87988
26/10/2009,12945.40039
27/10/2009,13016
28/10/2009,13023.36035
29/10/2009,12699.16992
30/10/2009,13175.09961
2/11/2009,12798.51953
3/11/2009,13005.08008
4/11/2009,12894.94043
5/11/2009,12811.57031
6/11/2009,12317.45996
9/11/2009,12033.87988
10/11/2009,12331.15039
11/11/2009,12211.24023
12/11/2009,11921.51953
13/11/2009,11344.58008
16/11/2009,11694.04981
17/11/2009,11930.66016
18/11/2009,12001.53027
19/11/2009,12525.79981
20/11/2009,12976.70996
23/11/2009,12878.08984
24/11/2009,13117.16992
25/11/2009,13130.91992
26/11/2009,12833.50977
27/11/2009,13447.41992
30/11/2009,13910.33984
1/12/2009,13622.11035
2/12/2009,14108.98047
3/12/2009,14119.5
4/12/2009,13456.33008
7/12/2009,13576.01953
8/12/2009,13519.54004
9/12/2009,14521.96973
10/12/2009,14545.69043
11/12/2009,14998.04004
14/12/2009,14928.96973
15/12/2009,14474.86035
16/12/2009,14901.41016
17/12/2009,15580.16016
18/12/2009,15669.62012
21/12/2009,15582.99023
22/12/2009,15601.26953
23/12/2009,15750.91016
24/12/2009,15285.88965
25/12/2009,14878.4502
28/12/2009,15214.45996
29/12/2009,15258.84961
30/12/2009,14840.41992
31/12/2009,14555.11035
1/1/2010,14956.9502
4/1/2010,15520.99023
5/1/2010,16381.04981
6/1/2010,16430.08008
7/1/2010,16834.57031
8/1/2010,17217.89063
11/1/2010,17389.86914
12/1/2010,17087.94922
13/1/2010,17153.64063
14/1/2010,17059.61914
15/1/2010,16541.68945
18/1/2010,16790.69922
19/1/2010,17022.91016
20/1/2010,17544.0293
21/1/2010,17475.83984
22/1/2010,17199.49023
25/1/2010,17062.51953
26/1/2010,17121.82031
27/1/2010,16991.56055
28/1/2010,17885.26953
29/1/2010,18171
1/2/2010,18888.58984
2/2/2010,18389.08008
3/2/2010,18576.4707
4/2/2010,18502.76953
5/2/2010,18679.5293
8/2/2010,18253.39063
9/2/2010,18058.49023
10/2/2010,18785.66016
11/2/2010,18791.0293
12/2/2010,18889.67969
15/2/2010,18498.96094
16/2/2010,18165.5
17/2/2010,18084.59961
18/2/2010,17776.66016
19/2/2010,17920.92969
22/2/2010,18059.55078
23/2/2010,17538.36914
24/2/2010,17892.15039
25/2/2010,18275.0293
26/2/2010,18600.25977
1/3/2010,18528.50977
2/3/2010,18378.73047
3/3/2010,18178.05078
4/3/2010,18203.40039
5/3/2010,17979.41016
8/3/2010,17862.26953
9/3/2010,17721.07031
10/3/2010,17790.58984
11/3/2010,17708.41992
12/3/2010,17254.63086
15/3/2010,17885.73047
16/3/2010,18258.66016
17/3/2010,18361.86914
18/3/2010,18805.66016
19/3/2010,19502.36914
22/3/2010,19501.73047
23/3/2010,19248.16992
24/3/2010,19817.69922
25/3/2010,19982.78906
26/3/2010,20251.61914
29/3/2010,20624.53906
30/3/2010,20135.5
31/3/2010,20234.08008
1/4/2010,20573.33008
2/4/2010,20807.25977
5/4/2010,20796.42969
6/4/2010,20494.76953
7/4/2010,20899.24023
8/4/2010,20375.36914
9/4/2010,20929.51953
12/4/2010,21074.21094
13/4/2010,20435.24023
14/4/2010,20861.30078
15/4/2010,20893.33008
16/4/2010,20137.65039
19/4/2010,20306.26953
20/4/2010,19954.23047
21/4/2010,20328.85938
22/4/2010,20199.01953
23/4/2010,20535.93945
26/4/2010,20435.24023
27/4/2010,20456.32031
28/4/2010,20242.75
29/4/2010,20098.61914
30/4/2010,19724.18945
3/5/2010,19872.30078
4/5/2010,19522
5/5/2010,19761.67969
6/5/2010,20318.61914
7/5/2010,20629.31055
10/5/2010,21069.81055
11/5/2010,20851.03906
12/5/2010,21069.56055
13/5/2010,21161.41992
14/5/2010,20932.19922
17/5/2010,20866.36914
18/5/2010,21402.91992
19/5/2010,21768.50977
20/5/2010,21623.44922
21/5/2010,21472.84961
24/5/2010,21701.14063
25/5/2010,21595.51953
26/5/2010,21050.73047
27/5/2010,21024.40039
28/5/2010,20588.41016
31/5/2010,21013.16992
1/6/2010,20955.25
2/6/2010,20375.49023
3/6/2010,20429.07031
4/6/2010,20811.5293
7/6/2010,21241.58984
8/6/2010,21492.90039
9/6/2010,21499.43945
10/6/2010,21299.34961
11/6/2010,21467.35938
14/6/2010,21886.48047
15/6/2010,21999.08008
16/6/2010,21929.90039
17/6/2010,22200.46094
18/6/2010,22384.96094
21/6/2010,22318.10938
22/6/2010,22210.51953
23/6/2010,22589.73047
24/6/2010,22169.58984
25/6/2010,21761.58008
28/6/2010,21264.99023
29/6/2010,21752.86914
30/6/2010,21620.18945
1/7/2010,21240.06055
2/7/2010,21614.76953
5/7/2010,21479.08008
6/7/2010,21829.7207
7/7/2010,22207.55078
8/7/2010,22268.16016
9/7/2010,22627.21094
12/7/2010,22397.57031
13/7/2010,22553.63086
14/7/2010,22943.98047
15/7/2010,22914.15039
16/7/2010,22840.33008
19/7/2010,22643.16016
20/7/2010,22455.83984
21/7/2010,22771.39063
22/7/2010,22423.14063
23/7/2010,22611.80078
26/7/2010,22210.41016
27/7/2010,21134.5
28/7/2010,21821.5
29/7/2010,22113.15039
30/7/2010,22289.57031
2/8/2010,22553.86914
3/8/2010,22498.15039
4/8/2010,22324.96094
5/8/2010,22060.51953
6/8/2010,21741.75977
9/8/2010,21700.03906
10/8/2010,21902.10938
11/8/2010,22085.75
12/8/2010,21813.91992
13/8/2010,21611.74023
16/8/2010,21347.63086
17/8/2010,21175.88086
18/8/2010,20948.09961
19/8/2010,21092.03906
20/8/2010,21328.74023
23/8/2010,null
24/8/2010,21480.2207
25/8/2010,21499.43945
26/8/2010,21496.61914
27/8/2010,null
30/8/2010,21823.2793
31/8/2010,22279.58008
1/9/2010,22416.66992
2/9/2010,22269.44922
3/9/2010,22296.75
6/9/2010,22411.51953
7/9/2010,22326.64063
8/9/2010,21748.59961
9/9/2010,21716.94922
10/9/2010,21654.16016
13/9/2010,21460.00977
14/9/2010,21677.98047
15/9/2010,21286.16992
16/9/2010,20862.66992
17/9/2010,20726.17969
20/9/2010,20598.55078
21/9/2010,20109.33008
22/9/2010,20033.07031
23/9/2010,20356.36914
24/9/2010,20121.99023
27/9/2010,20243.75
28/9/2010,20272.17969
29/9/2010,20722.08008
30/9/2010,20341.64063
1/10/2010,19665.08008
4/10/2010,19550.89063
5/10/2010,19790.2793
6/10/2010,19922.2207
7/10/2010,20290.68945
8/10/2010,20268.68945
11/10/2010,20534.00977
12/10/2010,20422.15039
13/10/2010,19894.01953
14/10/2010,20377.26953
15/10/2010,20623
18/10/2010,20467.74023
19/10/2010,20399.57031
20/10/2010,20608.69922
21/10/2010,21056.92969
22/10/2010,20906.10938
25/10/2010,20876.78906
26/10/2010,20575.7793
27/10/2010,20787.9707
28/10/2010,21196.86914
29/10/2010,21207.55078
1/11/2010,21208.28906
2/11/2010,21228.19922
3/11/2010,21209.74023
4/11/2010,21079.09961
5/11/2010,21022.92969
8/11/2010,21384.49023
9/11/2010,21330.66992
10/11/2010,21370.82031
11/11/2010,20933.25
12/11/2010,20987.7793
15/11/2010,21008.61914
16/11/2010,20778.55078
17/11/2010,21053.10938
18/11/2010,21237.42969
19/11/2010,21374.78906
22/11/2010,21239.34961
23/11/2010,21537
24/11/2010,21928.76953
25/11/2010,21867.03906
26/11/2010,22208.5
29/11/2010,22138.16992
30/11/2010,22103.5293
1/12/2010,22121.42969
2/12/2010,22157.82031
3/12/2010,21865.25977
6/12/2010,21405.16992
7/12/2010,21623.38086
8/12/2010,21510.92969
9/12/2010,21454.93945
10/12/2010,21244.49023
13/12/2010,21587.06055
14/12/2010,21261.78906
15/12/2010,20949.40039
16/12/2010,20778.91992
17/12/2010,21108.58984
20/12/2010,20811.35938
21/12/2010,20763.05078
22/12/2010,20327.53906
23/12/2010,20133.41016
24/12/2010,19920.28906
27/12/2010,20426.64063
28/12/2010,20146.50977
29/12/2010,20212.49023
30/12/2010,20422.46094
31/12/2010,20145.42969
3/1/2011,19715.19922
4/1/2011,19944.93945
5/1/2011,19578.98047
6/1/2011,19545.83008
7/1/2011,19667.75977
10/1/2011,18985.5
11/1/2011,19196.44922
12/1/2011,19431.36914
13/1/2011,19766.71094
14/1/2011,19765.18945
17/1/2011,19496.94922
18/1/2011,19471.80078
19/1/2011,19786.71094
20/1/2011,19780.07031
21/1/2011,19378.15039
24/1/2011,19487.48047
25/1/2011,19621.24023
26/1/2011,19632.69922
27/1/2011,19872.38086
28/1/2011,20051.91016
31/1/2011,20062.15039
1/2/2011,20138.40039
2/2/2011,20286.71094
3/2/2011,20912.17969
4/2/2011,20819.08008
7/2/2011,20856.60938
8/2/2011,20733.49023
9/2/2011,20690.78906
10/2/2011,20726.67969
11/2/2011,20248.90039
14/2/2011,20128.99023
15/2/2011,19905.32031
16/2/2011,19842.19922
17/2/2011,20084.11914
18/2/2011,19857.07031
21/2/2011,20050.56055
22/2/2011,20378.66016
23/2/2011,20467.42969
24/2/2011,20431.06055
25/2/2011,20560.81055
28/2/2011,20255.61914
1/3/2011,20250.16016
2/3/2011,20090.94922
3/3/2011,20264.58984
4/3/2011,20487.23047
7/3/2011,20589.69922
8/3/2011,20815.33008
9/3/2011,20839.91016
10/3/2011,20973.39063
11/3/2011,21091.17969
14/3/2011,21093.82031
15/3/2011,21029.81055
16/3/2011,21412.78906
17/3/2011,21457.66016
18/3/2011,21549.88086
21/3/2011,21551.7207
22/3/2011,21678.80078
23/3/2011,21801.58984
24/3/2011,21473.59961
25/3/2011,21294.53906
28/3/2011,21105.71094
29/3/2011,21071.57031
30/3/2011,21112.11914
31/3/2011,21137.42969
1/4/2011,21022.73047
4/4/2011,21072.46094
5/4/2011,20981.82031
6/4/2011,20889.00977
7/4/2011,20658.71094
8/4/2011,20634.98047
11/4/2011,20612.06055
12/4/2011,20597.34961
13/4/2011,20737.2207
14/4/2011,20536.49023
15/4/2011,20623.83008
18/4/2011,20868.91992
19/4/2011,20971.5
20/4/2011,21355.76953
21/4/2011,21401.78906
22/4/2011,21088.85938
25/4/2011,21167.26953
26/4/2011,21257.39063
27/4/2011,21658.34961
28/4/2011,21696.03906
29/4/2011,21725.64063
2/5/2011,21691.44922
3/5/2011,21970.85938
4/5/2011,21977.33984
5/5/2011,22002.58984
6/5/2011,22047.71094
9/5/2011,22119.42969
10/5/2011,22340.83984
11/5/2011,22109.94922
12/5/2011,22378.66992
13/5/2011,22358.16992
16/5/2011,22618.66016
17/5/2011,22639.14063
18/5/2011,22880.41016
19/5/2011,22884.32031
20/5/2011,22944.17969
23/5/2011,23207.31055
24/5/2011,23121.69922
25/5/2011,23457.68945
26/5/2011,23852.16992
27/5/2011,23757.63086
30/5/2011,23469.38086
31/5/2011,23763.73047
1/6/2011,23556.5
2/6/2011,23649.48047
3/6/2011,23517.53906
6/6/2011,23627.91016
7/6/2011,23601.24023
8/6/2011,23164.58008
9/6/2011,23210.85938
10/6/2011,23096.32031
13/6/2011,23652.93945
14/6/2011,23671.41992
15/6/2011,24144.66992
16/6/2011,24535.63086
17/6/2011,24876.82031
20/6/2011,24964.36914
21/6/2011,24710.59961
22/6/2011,24500.60938
23/6/2011,24700.30078
24/6/2011,24222.58008
27/6/2011,24027.17969
28/6/2011,23693.01953
29/6/2011,23214.46094
30/6/2011,23637.39063
1/7/2011,23605.71094
4/7/2011,23524.01953
5/7/2011,22896.14063
6/7/2011,23023.85938
7/7/2011,23054.67969
8/7/2011,22877.25
11/7/2011,23166.2207
12/7/2011,23007.99023
13/7/2011,23249.80078
14/7/2011,23448.7793
15/7/2011,23320.51953
18/7/2011,23237.68945
19/7/2011,23428.15039
20/7/2011,23092.51953
21/7/2011,23171.80078
22/7/2011,23162.91016
25/7/2011,23317.60938
26/7/2011,23431.18945
27/7/2011,22975.34961
28/7/2011,22668.7793
29/7/2011,22714.84961
1/8/2011,22639.08008
2/8/2011,22993.85938
3/8/2011,23045.18945
4/8/2011,22902.9707
5/8/2011,null
8/8/2011,22621.73047
9/8/2011,22969.30078
10/8/2011,22999.33984
11/8/2011,null
12/8/2011,23436.05078
15/8/2011,23668.48047
16/8/2011,23757.82031
17/8/2011,23786.30078
18/8/2011,23686.63086
19/8/2011,23527.25977
22/8/2011,23760.33984
23/8/2011,24125.60938
24/8/2011,24238.98047
25/8/2011,24283.23047
26/8/2011,24156.9707
29/8/2011,24153.98047
30/8/2011,24419.61914
31/8/2011,24003.69922
1/9/2011,23876.85938
2/9/2011,23801.7793
5/9/2011,23788.83008
6/9/2011,23843.24023
7/9/2011,23779.61914
8/9/2011,23617.01953
9/9/2011,23447.33984
12/9/2011,23482.94922
13/9/2011,null
14/9/2011,23553.58984
15/9/2011,23484.30078
16/9/2011,23164.0293
19/9/2011,22708.61914
20/9/2011,22828.91992
21/9/2011,23121.06055
22/9/2011,22899.7793
23/9/2011,23156.9707
26/9/2011,23301.83984
27/9/2011,23595.24023
28/9/2011,23485.41992
29/9/2011,22990.81055
30/9/2011,22906.90039
3/10/2011,22601.03906
4/10/2011,23012.36914
5/10/2011,23338.01953
6/10/2011,23396.41992
7/10/2011,23048.66016
10/10/2011,23122.41992
11/10/2011,23408.85938
12/10/2011,23313.18945
13/10/2011,23711.69922
14/10/2011,23810.10938
17/10/2011,23614.89063
18/10/2011,23249.7793
19/10/2011,23345.88086
20/10/2011,22678.25
21/10/2011,22700.88086
24/10/2011,22284.42969
25/10/2011,22300.23047
26/10/2011,22685.2207
27/10/2011,22857.90039
28/10/2011,22825.40039
31/10/2011,22915.2793
1/11/2011,23158.66992
2/11/2011,23068.18945
3/11/2011,23060.35938
4/11/2011,23451.42969
7/11/2011,23527.51953
8/11/2011,23801.90039
9/11/2011,24150.58008
10/11/2011,24285.05078
11/11/2011,24281.80078
14/11/2011,24396.07031
15/11/2011,24303.07031
16/11/2011,23976.36914
17/11/2011,24135.0293
18/11/2011,24014
21/11/2011,24008.07031
22/11/2011,23830.31055
23/11/2011,23520.61914
24/11/2011,23896.09961
25/11/2011,24138.31055
28/11/2011,24007.38086
29/11/2011,23892.83984
30/11/2011,23805.63086
1/12/2011,23720.81055
2/12/2011,23633.25
5/12/2011,23315.24023
6/12/2011,23261.60938
7/12/2011,23159.14063
8/12/2011,23336
9/12/2011,23291.80078
12/12/2011,23073.75977
13/12/2011,23276.26953
14/12/2011,22960.63086
15/12/2011,22901.08008
16/12/2011,23011.14063
19/12/2011,23163.38086
20/12/2011,23199.39063
21/12/2011,22711.01953
22/12/2011,22730.7793
23/12/2011,22747.2793
26/12/2011,22900.78906
27/12/2011,23118.07031
28/12/2011,23184.32031
29/12/2011,23684.13086
30/12/2011,23626.42969
2/1/2012,23253.83984
3/1/2012,22949.56055
4/1/2012,22868.66992
5/1/2012,22661.63086
6/1/2012,22609.83008
9/1/2012,22420.36914
10/1/2012,22508.08008
11/1/2012,22496
12/1/2012,22343.76953
13/1/2012,21953.10938
16/1/2012,21695.25977
17/1/2012,21599.50977
18/1/2012,21850.58984
19/1/2012,21859.9707
20/1/2012,21759.14063
23/1/2012,22171.94922
24/1/2012,22041.76953
25/1/2012,22061.7793
26/1/2012,22061.17969
27/1/2012,22398.09961
30/1/2012,22770.4707
31/1/2012,22747.94922
1/2/2012,22517.55078
2/2/2012,22530.17969
3/2/2012,22726.42969
6/2/2012,22347.23047
7/2/2012,21663.16016
8/2/2012,21926.88086
9/2/2012,21940.19922
10/2/2012,21875.38086
13/2/2012,21804.75
14/2/2012,21902.40039
15/2/2012,22003.68945
16/2/2012,21987.28906
17/2/2012,22444.80078
20/2/2012,22293.28906
21/2/2012,22572.08008
22/2/2012,22541.68945
23/2/2012,22570.74023
24/2/2012,22440.25
27/2/2012,22663.36914
28/2/2012,22421.46094
29/2/2012,21992.7207
1/3/2012,21884.74023
2/3/2012,20946.14063
5/3/2012,20490.57031
6/3/2012,19330.69922
7/3/2012,19783.66992
8/3/2012,19595.14063
9/3/2012,19620.00977
12/3/2012,20260.09961
13/3/2012,20212.08008
14/3/2012,20289.0293
15/3/2012,20016.26953
16/3/2012,19399.91992
19/3/2012,19486.86914
20/3/2012,19875.5293
21/3/2012,19466.78906
22/3/2012,19752.48047
23/3/2012,19582.88086
26/3/2012,19865.10938
27/3/2012,20204.16992
28/3/2012,20534.84961
29/3/2012,20585.33008
30/3/2012,20212.91016
2/4/2012,19616.40039
3/4/2012,19710.5
4/4/2012,20048
5/4/2012,19912.82031
6/4/2012,19866.63086
9/4/2012,19030.53906
10/4/2012,19045.43945
11/4/2012,19181.5
12/4/2012,19455.31055
13/4/2012,18917.94922
16/4/2012,19014.80078
17/4/2012,18824.16992
18/4/2012,17911.94922
19/4/2012,17668.83008
20/4/2012,17407.80078
23/4/2012,18130.55078
24/4/2012,18011.06055
25/4/2012,17592.41016
26/4/2012,16822.15039
27/4/2012,16250.26953
30/4/2012,17172.2793
1/5/2012,17707.00977
2/5/2012,17711.06055
3/5/2012,18141.58984
4/5/2012,18329.46094
7/5/2012,18757.81055
8/5/2012,18501.78906
9/5/2012,18873.99023
10/5/2012,18076.46094
11/5/2012,18309.2207
14/5/2012,17983.09961
15/5/2012,18025.7207
16/5/2012,18771.82031
17/5/2012,18968.19922
18/5/2012,19066.53906
21/5/2012,19688.69922
22/5/2012,20019.24023
23/5/2012,19864.86914
24/5/2012,19369.96094
25/5/2012,19733.71094
28/5/2012,19242.5
29/5/2012,19842.78906
30/5/2012,19677.89063
31/5/2012,19678.4707
1/6/2012,20014.42969
4/6/2012,18963.89063
5/6/2012,19137.16992
6/6/2012,19508.17969
7/6/2012,19348.43945
8/6/2012,18960.90039
11/6/2012,18817.4707
12/6/2012,18491.23047
13/6/2012,18225.84961
14/6/2012,18251.58984
15/6/2012,17864.42969
18/6/2012,17935.09961
19/6/2012,17689.48047
20/6/2012,18037.81055
21/6/2012,18256.19922
22/6/2012,17989.34961
25/6/2012,19002.25977
26/6/2012,19040.39063
27/6/2012,19179.68945
28/6/2012,18942.23047
29/6/2012,19240.58008
2/7/2012,19107.81055
3/7/2012,18586.23047
4/7/2012,18575.66016
5/7/2012,18447.16992
6/7/2012,18354.42969
9/7/2012,18026.83984
10/7/2012,18285.39063
11/7/2012,18070.21094
12/7/2012,18080.19922
13/7/2012,18416.44922
16/7/2012,18378.23047
17/7/2012,18629.16992
18/7/2012,null
19/7/2012,18518.66992
20/7/2012,18397.91992
23/7/2012,18434.39063
24/7/2012,null
25/7/2012,18877.41016
26/7/2012,18727.31055
27/7/2012,18813.41016
30/7/2012,18593.06055
31/7/2012,18865.7207
1/8/2012,19004.2793
2/8/2012,19151.93945
3/8/2012,19095.38086
6/8/2012,19204.41992
7/8/2012,19012.19922
8/8/2012,19627.75
9/8/2012,19686.91992
10/8/2012,19942.94922
13/8/2012,20110.36914
14/8/2012,20439.14063
15/8/2012,20501.66992
16/8/2012,20160.41016
17/8/2012,20390.49023
20/8/2012,20333.36914
21/8/2012,20739.44922
22/8/2012,20756.98047
23/8/2012,20709.93945
24/8/2012,20699.18945
27/8/2012,21018.46094
28/8/2012,21010.00977
29/8/2012,20783.85938
30/8/2012,20887.40039
31/8/2012,20917.83008
3/9/2012,21365.23047
4/9/2012,21277.2793
5/9/2012,21491.61914
6/9/2012,21424.78906
7/9/2012,21478.7207
10/9/2012,21549.2793
11/9/2012,21380.99023
12/9/2012,21406.85938
13/9/2012,21217.85938
14/9/2012,21568.73047
17/9/2012,21680.08008
18/9/2012,21387.96094
19/9/2012,21562.25977
20/9/2012,21265.31055
21/9/2012,20806.25
24/9/2012,20627.7793
25/9/2012,20900.73047
26/9/2012,21086
27/9/2012,21134.17969
28/9/2012,21339.69922
1/10/2012,21307.89063
2/10/2012,21353.5293
3/10/2012,21317.84961
4/10/2012,20888.24023
5/10/2012,20856.63086
8/10/2012,20901.56055
9/10/2012,20668.80078
10/10/2012,20668.85938
11/10/2012,21046.91016
12/10/2012,20885.41992
15/10/2012,20609.39063
16/10/2012,20555.58008
17/10/2012,20522.25977
18/10/2012,20790.98047
19/10/2012,20593
22/10/2012,20356.24023
23/10/2012,20140.66992
24/10/2012,20327.32031
25/10/2012,20701.03906
26/10/2012,20610.64063
29/10/2012,20562.31055
30/10/2012,20780.73047
31/10/2012,20995.00977
1/11/2012,21010.64063
2/11/2012,20624.39063
5/11/2012,20677.16016
6/11/2012,20646.28906
7/11/2012,20809.71094
8/11/2012,20741.44922
9/11/2012,21094.21094
12/11/2012,21309.08008
13/11/2012,21249.5293
14/11/2012,21086
15/11/2012,20536.65039
16/11/2012,20484.75
19/11/2012,20330.64063
20/11/2012,20227.2793
21/11/2012,19964.63086
22/11/2012,19735.03906
23/11/2012,19894.31055
26/11/2012,19259.83008
27/11/2012,19200.92969
28/11/2012,18951.84961
29/11/2012,18922.32031
30/11/2012,19039.15039
3/12/2012,18786.18945
4/12/2012,18666.40039
5/12/2012,18713.41016
6/12/2012,18800.99023
7/12/2012,19055.46094
10/12/2012,18690.2207
11/12/2012,18629.51953
12/12/2012,18558.33984
13/12/2012,18185.58984
14/12/2012,18259.0293
17/12/2012,18520.5293
18/12/2012,18678.28906
19/12/2012,18502.33984
20/12/2012,18953.63086
21/12/2012,18872.56055
24/12/2012,19026.51953
25/12/2012,18808.40039
26/12/2012,19233.93945
27/12/2012,19427.81055
28/12/2012,19416.66992
31/12/2012,19518.84961
1/1/2013,19265.07031
2/1/2013,18995.13086
3/1/2013,18897.44922
4/1/2013,18981.83984
7/1/2013,19176.94922
8/1/2013,19025.26953
9/1/2013,19441.46094
10/1/2013,19735.5293
11/1/2013,19709.75
14/1/2013,19809.13086
15/1/2013,19800.64063
16/1/2013,19428.08984
17/1/2013,19396.35938
18/1/2013,19419.86914
21/1/2013,19025.10938
22/1/2013,19092.63086
23/1/2013,19121.33984
24/1/2013,19455.33008
25/1/2013,19239.88086
28/1/2013,19559.05078
29/1/2013,19640.80078
30/1/2013,19053.4707
31/1/2013,18903.19922
1/2/2013,18877.33008
4/2/2013,18892.78906
5/2/2013,19274.96094
6/2/2013,19585.40039
7/2/2013,19796.81055
8/2/2013,19820.38086
11/2/2013,19690.19922
12/2/2013,19666.17969
13/2/2013,19998.7207
14/2/2013,20072.55078
15/2/2013,20065.51953
18/2/2013,20269.4707
19/2/2013,20136.11914
20/2/2013,20081.35938
21/2/2013,20291.67969
22/2/2013,20052.28906
25/2/2013,19962.94922
26/2/2013,20116.07031
27/2/2013,20104.26953
28/2/2013,20100.08984
1/3/2013,19887.7793
4/3/2013,20132.24023
5/3/2013,19880.0293
6/3/2013,19798.66992
7/3/2013,19811.80078
8/3/2013,19788.50977
11/3/2013,19552.91016
12/3/2013,19482.57031
13/3/2013,19559.21094
14/3/2013,19429.91016
15/3/2013,19145.07031
18/3/2013,19209.30078
19/3/2013,19802.16016
20/3/2013,19827.16992
21/3/2013,19857.88086
22/3/2013,20075.39063
25/3/2013,20047.63086
26/3/2013,20629.7793
27/3/2013,20658.10938
28/3/2013,20601.92969
29/3/2013,20841.91016
1/4/2013,20590.91992
2/4/2013,20734.93945
3/4/2013,20694.69922
4/4/2013,20698.67969
5/4/2013,20527.73047
8/4/2013,20762.28906
9/4/2013,20840.38086
10/4/2013,20888.2793
11/4/2013,20907.94922
12/4/2013,21012.38086
15/4/2013,20824.56055
16/4/2013,20937.2793
17/4/2013,20919.59961
18/4/2013,20999.05078
19/4/2013,21136.42969
22/4/2013,21148.25
23/4/2013,21207.07031
24/4/2013,21416.64063
25/4/2013,21518.71094
26/4/2013,21551.75977
29/4/2013,21697.55078
30/4/2013,21763.7793
1/5/2013,21810.23047
2/5/2013,21545.57031
3/5/2013,21511.05078
6/5/2013,21428.58008
7/5/2013,21641.82031
8/5/2013,21821.86914
9/5/2013,22111.33008
10/5/2013,22006.40039
13/5/2013,21944.42969
14/5/2013,22099.84961
15/5/2013,21566.91016
16/5/2013,21384.38086
17/5/2013,21430.30078
20/5/2013,21188.65039
21/5/2013,21441.99023
22/5/2013,21108.92969
23/5/2013,21159.00977
24/5/2013,21262.06055
27/5/2013,21228.2793
28/5/2013,21524.35938
29/5/2013,21743.19922
30/5/2013,21913.98047
31/5/2013,21861.81055
3/6/2013,21844.0293
